VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, TEXCOORD0.x, TEXCOORD0.y
2200, 516, -0.00147, -0.02093,  0.28272, -0.43164, -0.72949,  0.53027,  0.00, -0.83301,  0.54834,  0.07629, -1.00,  0.50928,  0.39648
2201, 510,  0.01526, -0.02642,  0.29366, -0.44507, -0.85693,  0.26025,  0.00, -0.87061,  0.48218,  0.09912, -1.00,  0.47778,  0.42236
2202, 515,  0.01069, -0.02793,  0.27772, -0.20764, -0.96436,  0.16418,  0.00, -0.95313,  0.2373,  0.18799, -1.00,  0.48145,  0.39038
2203, 510,  0.01526, -0.02642,  0.29366, -0.44507, -0.85693,  0.26025,  0.00, -0.87061,  0.48218,  0.09912, -1.00,  0.47778,  0.42236
2204, 516, -0.00147, -0.02093,  0.28272, -0.43164, -0.72949,  0.53027,  0.00, -0.83301,  0.54834,  0.07629, -1.00,  0.50928,  0.39648
2205, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2206, 511,  0.01529, -0.02846,  0.27462,  0.34448, -0.91797, -0.19641,  0.00, -0.9209, -0.37085,  0.11877, -1.00,  0.47119,  0.38623
2207, 515,  0.01069, -0.02793,  0.27772, -0.20764, -0.96436,  0.16418,  0.00, -0.95313,  0.2373,  0.18799, -1.00,  0.48145,  0.39038
2208, 511,  0.01529, -0.02846,  0.27462,  0.34448, -0.91797, -0.19641,  0.00, -0.9209, -0.37085,  0.11877, -1.00,  0.47119,  0.38623
2209, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2210, 518,  0.00968, -0.02933,  0.25788,  0.5752, -0.81787, -0.01373,  0.00, -0.71582, -0.51123,  0.47559, -1.00,  0.47339,  0.354
2211, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2212, 518,  0.00968, -0.02933,  0.25788,  0.5752, -0.81787, -0.01373,  0.00, -0.71582, -0.51123,  0.47559, -1.00,  0.47339,  0.354
2213, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2214, 520,  0.00793, -0.0322,  0.24592,  0.4104, -0.84277,  0.34839,  0.00, -0.7627, -0.10785,  0.6377, -1.00,  0.46729,  0.33325
2215, 518,  0.00968, -0.02933,  0.25788,  0.5752, -0.81787, -0.01373,  0.00, -0.71582, -0.51123,  0.47559, -1.00,  0.47339,  0.354
2216, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2217, 521, -0.01096, -0.02065,  0.25314, -0.52441, -0.84961, -0.05255,  0.00, -0.81641,  0.48462,  0.31348, -1.00,  0.51465,  0.33057
2218, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2219, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2220, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2221, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2222, 521, -0.01096, -0.02065,  0.25314, -0.52441, -0.84961, -0.05255,  0.00, -0.81641,  0.48462,  0.31348, -1.00,  0.51465,  0.33057
2223, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2224, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2225, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2226, 520,  0.00793, -0.0322,  0.24592,  0.4104, -0.84277,  0.34839,  0.00, -0.7627, -0.10785,  0.6377, -1.00,  0.46729,  0.33325
2227, 519,  0.00407, -0.03287,  0.24506, -0.19727, -0.95898,  0.20374,  0.00, -0.83789,  0.27271,  0.4729, -1.00,  0.47266,  0.32715
2228, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2229, 524, -0.02083, -0.02475,  0.23144, -0.61084, -0.78955,  0.05847,  0.00, -0.7041,  0.57568,  0.41577, -1.00,  0.50391,  0.28198
2230, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2231, 521, -0.01096, -0.02065,  0.25314, -0.52441, -0.84961, -0.05255,  0.00, -0.81641,  0.48462,  0.31348, -1.00,  0.51465,  0.33057
2232, 525,  0.02482, -0.03083,  0.23555,  0.60596, -0.68994,  0.39648,  0.00, -0.75, -0.32935,  0.57373, -1.00,  0.43213,  0.33423
2233, 520,  0.00793, -0.0322,  0.24592,  0.4104, -0.84277,  0.34839,  0.00, -0.7627, -0.10785,  0.6377, -1.00,  0.46729,  0.33325
2234, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2235, 526, -0.01328, -0.02281,  0.25687, -0.38086, -0.85352, -0.35596,  0.00, -0.92285,  0.32886,  0.19958, -1.00,  0.51904,  0.33984
2236, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2237, 515,  0.01069, -0.02793,  0.27772, -0.20764, -0.96436,  0.16418,  0.00, -0.95313,  0.2373,  0.18799, -1.00,  0.48145,  0.39038
2238, 526, -0.01328, -0.02281,  0.25687, -0.38086, -0.85352, -0.35596,  0.00, -0.92285,  0.32886,  0.19958, -1.00,  0.51904,  0.33984
2239, 521, -0.01096, -0.02065,  0.25314, -0.52441, -0.84961, -0.05255,  0.00, -0.81641,  0.48462,  0.31348, -1.00,  0.51465,  0.33057
2240, 517,  0.00668, -0.02946,  0.2609, -0.16211, -0.979,  0.12225,  0.00, -0.92236,  0.19434,  0.33374, -1.00,  0.48071,  0.35693
2241, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2242, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2243, 525,  0.02482, -0.03083,  0.23555,  0.60596, -0.68994,  0.39648,  0.00, -0.75, -0.32935,  0.57373, -1.00,  0.43213,  0.33423
2244, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2245, 528,  0.02907, -0.02787,  0.23377,  0.89404, -0.42139,  0.15137,  0.00, -0.40649, -0.62158,  0.66943, -1.00,  0.4248,  0.33887
2246, 525,  0.02482, -0.03083,  0.23555,  0.60596, -0.68994,  0.39648,  0.00, -0.75, -0.32935,  0.57373, -1.00,  0.43213,  0.33423
2247, 529, -0.0179, -0.01899,  0.27801, -0.25781, -0.81494,  0.51904,  0.00, -0.91699,  0.37549,  0.1344, -1.00,  0.53809,  0.37939
2248, 526, -0.01328, -0.02281,  0.25687, -0.38086, -0.85352, -0.35596,  0.00, -0.92285,  0.32886,  0.19958, -1.00,  0.51904,  0.33984
2249, 515,  0.01069, -0.02793,  0.27772, -0.20764, -0.96436,  0.16418,  0.00, -0.95313,  0.2373,  0.18799, -1.00,  0.48145,  0.39038
2250, 529, -0.0179, -0.01899,  0.27801, -0.25781, -0.81494,  0.51904,  0.00, -0.91699,  0.37549,  0.1344, -1.00,  0.53809,  0.37939
2251, 515,  0.01069, -0.02793,  0.27772, -0.20764, -0.96436,  0.16418,  0.00, -0.95313,  0.2373,  0.18799, -1.00,  0.48145,  0.39038
2252, 516, -0.00147, -0.02093,  0.28272, -0.43164, -0.72949,  0.53027,  0.00, -0.83301,  0.54834,  0.07629, -1.00,  0.50928,  0.39648
2253, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2254, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2255, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2256, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2257, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2258, 523,  0.01955, -0.03448,  0.23203,  0.30688, -0.95166, -0.00784,  0.00, -0.771, -0.25342,  0.58398, -1.00,  0.43604,  0.32202
2259, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2260, 531,  0.0065, -0.03617,  0.2055,  0.19312, -0.96875,  0.15417,  0.00, -0.83594, -0.08026,  0.54297, -1.00,  0.42651,  0.26367
2261, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2262, 522, -0.01356, -0.03052,  0.22572, -0.39575, -0.89111,  0.22205,  0.00, -0.77197,  0.45361,  0.44482, -1.00,  0.48242,  0.27832
2263, 532, -0.01254, -0.03761,  0.20396, -0.37695, -0.9082, -0.18127,  0.00, -0.83398,  0.24768,  0.49341, -1.00,  0.45605,  0.24231
2264, 531,  0.0065, -0.03617,  0.2055,  0.19312, -0.96875,  0.15417,  0.00, -0.83594, -0.08026,  0.54297, -1.00,  0.42651,  0.26367
2265, 533,  0.02789, -0.02613,  0.2305,  0.72168, -0.49585,  0.48315,  0.00, -0.68408, -0.40356,  0.60742, -1.00,  0.4187,  0.33496
2266, 528,  0.02907, -0.02787,  0.23377,  0.89404, -0.42139,  0.15137,  0.00, -0.40649, -0.62158,  0.66943, -1.00,  0.4248,  0.33887
2267, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2268, 534,  0.02862, -0.02358,  0.23154,  0.74219, -0.21008,  0.63623,  0.00, -0.66553, -0.34473,  0.66211, -1.00,  0.41699,  0.34058
2269, 528,  0.02907, -0.02787,  0.23377,  0.89404, -0.42139,  0.15137,  0.00, -0.40649, -0.62158,  0.66943, -1.00,  0.4248,  0.33887
2270, 533,  0.02789, -0.02613,  0.2305,  0.72168, -0.49585,  0.48315,  0.00, -0.68408, -0.40356,  0.60742, -1.00,  0.4187,  0.33496
2271, 535,  0.03313, -0.02712,  0.22898,  0.52148, -0.69238,  0.49878,  0.00, -0.82617, -0.2627,  0.49878, -1.00,  0.40894,  0.33423
2272, 534,  0.02862, -0.02358,  0.23154,  0.74219, -0.21008,  0.63623,  0.00, -0.66553, -0.34473,  0.66211, -1.00,  0.41699,  0.34058
2273, 533,  0.02789, -0.02613,  0.2305,  0.72168, -0.49585,  0.48315,  0.00, -0.68408, -0.40356,  0.60742, -1.00,  0.4187,  0.33496
2274, 535,  0.03313, -0.02712,  0.22898,  0.52148, -0.69238,  0.49878,  0.00, -0.82617, -0.2627,  0.49878, -1.00,  0.40894,  0.33423
2275, 533,  0.02789, -0.02613,  0.2305,  0.72168, -0.49585,  0.48315,  0.00, -0.68408, -0.40356,  0.60742, -1.00,  0.4187,  0.33496
2276, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2277, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2278, 535,  0.03313, -0.02712,  0.22898,  0.52148, -0.69238,  0.49878,  0.00, -0.82617, -0.2627,  0.49878, -1.00,  0.40894,  0.33423
2279, 527,  0.02487, -0.02916,  0.23063,  0.53076, -0.8374, -0.12866,  0.00, -0.61719, -0.48608,  0.61865, -1.00,  0.42358,  0.32813
2280, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2281, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2282, 535,  0.03313, -0.02712,  0.22898,  0.52148, -0.69238,  0.49878,  0.00, -0.82617, -0.2627,  0.49878, -1.00,  0.40894,  0.33423
2283, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2284, 537,  0.03937, -0.0224,  0.22597,  0.80176, -0.50293,  0.32324,  0.00, -0.59473, -0.61475,  0.51855, -1.00,  0.39404,  0.33789
2285, 535,  0.03313, -0.02712,  0.22898,  0.52148, -0.69238,  0.49878,  0.00, -0.82617, -0.2627,  0.49878, -1.00,  0.40894,  0.33423
2286, 538,  0.042, -0.01535,  0.22322,  0.89404, -0.24707,  0.37354,  0.00, -0.42163, -0.74609,  0.51563, -1.00,  0.37988,  0.34058
2287, 537,  0.03937, -0.0224,  0.22597,  0.80176, -0.50293,  0.32324,  0.00, -0.59473, -0.61475,  0.51855, -1.00,  0.39404,  0.33789
2288, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2289, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2290, 539,  0.04688, -0.00948,  0.21762,  0.93604, -0.18127,  0.30225,  0.00, -0.33765, -0.70703,  0.62158, -1.00,  0.36279,  0.34009
2291, 538,  0.042, -0.01535,  0.22322,  0.89404, -0.24707,  0.37354,  0.00, -0.42163, -0.74609,  0.51563, -1.00,  0.37988,  0.34058
2292, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2293, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2294, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2295, 530,  0.01837, -0.03062,  0.21542,  0.30566, -0.95215, -0.01557,  0.00, -0.76807, -0.25635,  0.58691, -1.00,  0.41772,  0.29517
2296, 531,  0.0065, -0.03617,  0.2055,  0.19312, -0.96875,  0.15417,  0.00, -0.83594, -0.08026,  0.54297, -1.00,  0.42651,  0.26367
2297, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2298, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2299, 539,  0.04688, -0.00948,  0.21762,  0.93604, -0.18127,  0.30225,  0.00, -0.33765, -0.70703,  0.62158, -1.00,  0.36279,  0.34009
2300, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2301, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2302, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2303, 536,  0.03563, -0.01903,  0.19962,  0.67725, -0.73584,  0.00334,  0.00, -0.58936, -0.53955,  0.60156, -1.00,  0.36548,  0.29541
2304, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2305, 542,  0.04461, -1.57095E-17,  0.21635,  0.90186,  0.00,  0.43188,  0.00, -0.24744, -0.81982,  0.5166, -1.00,  0.34717,  0.34985
2306, 539,  0.04688, -0.00948,  0.21762,  0.93604, -0.18127,  0.30225,  0.00, -0.33765, -0.70703,  0.62158, -1.00,  0.36279,  0.34009
2307, 542,  0.04461, -1.57095E-17,  0.21635,  0.90186,  0.00,  0.43188,  0.00, -0.24744, -0.81982,  0.5166, -1.00,  0.34717,  0.34985
2308, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2309, 543,  0.04733, -1.57095E-17,  0.19404,  0.9668,  0.00,  0.2561,  0.00, -0.19763, -0.63574,  0.74609, -1.00,  0.32227,  0.31812
2310, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2311, 543,  0.04733, -1.57095E-17,  0.19404,  0.9668,  0.00,  0.2561,  0.00, -0.19763, -0.63574,  0.74609, -1.00,  0.32227,  0.31812
2312, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2313, 543,  0.04733, -1.57095E-17,  0.19404,  0.9668,  0.00,  0.2561,  0.00, -0.19763, -0.63574,  0.74609, -1.00,  0.32227,  0.31812
2314, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2315, 545,  0.0609, -1.57095E-17,  0.16296,  0.95508,  0.00,  0.29663,  0.00, -0.25293, -0.52246,  0.81445, -1.00,  0.27197,  0.28125
2316, 546,  0.06618, -1.57095E-17,  0.13412,  0.68311,  0.00, -0.72998,  0.00,  0.35742, -0.87207,  0.33447, -1.00,  0.22632,  0.25342
2317, 545,  0.0609, -1.57095E-17,  0.16296,  0.95508,  0.00,  0.29663,  0.00, -0.25293, -0.52246,  0.81445, -1.00,  0.27197,  0.28125
2318, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2319, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2320, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2321, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2322, 541,  0.04831, -0.0062,  0.19491,  0.93848, -0.30615,  0.16003,  0.00, -0.32422, -0.61963,  0.71484, -1.00,  0.3313,  0.30933
2323, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2324, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2325, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2326, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2327, 546,  0.06618, -1.57095E-17,  0.13412,  0.68311,  0.00, -0.72998,  0.00,  0.35742, -0.87207,  0.33447, -1.00,  0.22632,  0.25342
2328, 544,  0.06054, -0.00319,  0.16262,  0.85742, -0.46484,  0.21997,  0.00, -0.44116, -0.44531,  0.7793, -1.00,  0.27515,  0.27563
2329, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2330, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2331, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2332, 549,  0.06247, -1.57095E-17,  0.13417, -0.33716,  0.00, -0.94141,  0.00, -0.82715, -0.47729,  0.29614, -1.00,  0.22949,  0.24731
2333, 546,  0.06618, -1.57095E-17,  0.13412,  0.68311,  0.00, -0.72998,  0.00,  0.35742, -0.87207,  0.33447, -1.00,  0.22632,  0.25342
2334, 550,  0.02433, -0.0304,  0.18121, -0.21057, -0.75635, -0.61963,  0.00, -0.73291, -0.29761,  0.61182, -1.00,  0.36841,  0.24646
2335, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2336, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2337, 531,  0.0065, -0.03617,  0.2055,  0.19312, -0.96875,  0.15417,  0.00, -0.83594, -0.08026,  0.54297, -1.00,  0.42651,  0.26367
2338, 550,  0.02433, -0.0304,  0.18121, -0.21057, -0.75635, -0.61963,  0.00, -0.73291, -0.29761,  0.61182, -1.00,  0.36841,  0.24646
2339, 540,  0.02637, -0.03047,  0.18259,  0.42749, -0.89502, -0.12659,  0.00, -0.69092, -0.41382,  0.59277, -1.00,  0.36719,  0.25098
2340, 549,  0.06247, -1.57095E-17,  0.13417, -0.33716,  0.00, -0.94141,  0.00, -0.82715, -0.47729,  0.29614, -1.00,  0.22949,  0.24731
2341, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2342, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2343, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2344, 552,  0.05308, -1.57095E-17,  0.15447, -0.81836,  0.00, -0.5752,  0.00, -0.53223, -0.37744,  0.75781, -1.00,  0.26782,  0.23242
2345, 549,  0.06247, -1.57095E-17,  0.13417, -0.33716,  0.00, -0.94141,  0.00, -0.82715, -0.47729,  0.29614, -1.00,  0.22949,  0.24731
2346, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2347, 553,  0.04244, -1.57095E-17,  0.16614,  0.07953,  0.00, -0.99707,  0.00, -0.62256, -0.78076, -0.04968, -1.00,  0.29224,  0.2207
2348, 552,  0.05308, -1.57095E-17,  0.15447, -0.81836,  0.00, -0.5752,  0.00, -0.53223, -0.37744,  0.75781, -1.00,  0.26782,  0.23242
2349, 554,  0.0411, -0.0154,  0.16508, -0.44775, -0.45703, -0.76855,  0.00, -0.61475, -0.4668,  0.63574, -1.00,  0.31104,  0.24426
2350, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2351, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2352, 548,  0.05528, -0.00893,  0.1526,  0.3418, -0.91357, -0.2196,  0.00, -0.50195, -0.375,  0.7793, -1.00,  0.27075,  0.25293
2353, 554,  0.0411, -0.0154,  0.16508, -0.44775, -0.45703, -0.76855,  0.00, -0.61475, -0.4668,  0.63574, -1.00,  0.31104,  0.24426
2354, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2355, 547,  0.04269, -0.01674,  0.16735,  0.42773, -0.87842, -0.21265,  0.00, -0.61719, -0.45557,  0.6416, -1.00,  0.31323,  0.25024
2356, 550,  0.02433, -0.0304,  0.18121, -0.21057, -0.75635, -0.61963,  0.00, -0.73291, -0.29761,  0.61182, -1.00,  0.36841,  0.24646
2357, 554,  0.0411, -0.0154,  0.16508, -0.44775, -0.45703, -0.76855,  0.00, -0.61475, -0.4668,  0.63574, -1.00,  0.31104,  0.24426
2358, 555,  0.03988, -0.00932,  0.16738, -0.02567, -0.36328, -0.93115,  0.00, -0.60449, -0.73633,  0.30396, -1.00,  0.30933,  0.23035
2359, 553,  0.04244, -1.57095E-17,  0.16614,  0.07953,  0.00, -0.99707,  0.00, -0.62256, -0.78076, -0.04968, -1.00,  0.29224,  0.2207
2360, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2361, 554,  0.0411, -0.0154,  0.16508, -0.44775, -0.45703, -0.76855,  0.00, -0.61475, -0.4668,  0.63574, -1.00,  0.31104,  0.24426
2362, 555,  0.03988, -0.00932,  0.16738, -0.02567, -0.36328, -0.93115,  0.00, -0.60449, -0.73633,  0.30396, -1.00,  0.30933,  0.23035
2363, 551,  0.05313, -0.00814,  0.15165, -0.5752, -0.47119, -0.66846,  0.00, -0.53076, -0.40698,  0.74316, -1.00,  0.271,  0.24829
2364, 553,  0.04244, -1.57095E-17,  0.16614,  0.07953,  0.00, -0.99707,  0.00, -0.62256, -0.78076, -0.04968, -1.00,  0.29224,  0.2207
2365, 555,  0.03988, -0.00932,  0.16738, -0.02567, -0.36328, -0.93115,  0.00, -0.60449, -0.73633,  0.30396, -1.00,  0.30933,  0.23035
2366, 556,  0.03914, -1.57095E-17,  0.15281,  0.99756,  0.00, -0.07062,  0.00,  0.00406, -0.99854,  0.05734, -1.00,  0.2915,  0.19922
2367, 557,  0.02708, -0.02209,  0.17743,  0.10919, -0.73584, -0.66846,  0.00, -0.6665, -0.55322,  0.50, -1.00,  0.35278,  0.23718
